date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:36:51	356/356	---M-Z	200	added ('OK')	image/gif	etag:%221604ae-164-464c538601b00-gzip%22	http://math.iisc.ac.in/images/lnk-intro1.gif	math.iisc.ac.in/images/lnk-intro1.gif	(from http://math.iisc.ac.in/)
15:36:51	457/457	---M-Z	200	added ('OK')	image/gif	etag:%221604a8-1c9-464c53850d8c0-gzip%22	http://math.iisc.ac.in/images/lnk-imi1.gif	math.iisc.ac.in/images/lnk-imi1.gif	(from http://math.iisc.ac.in/)
15:36:52	307/307	---M-Z	200	added ('OK')	image/gif	etag:%221604c9-133-464c5386f5d40-gzip%22	http://math.iisc.ac.in/images/lnk-people1.gif	math.iisc.ac.in/images/lnk-people1.gif	(from http://math.iisc.ac.in/)
15:36:52	442/442	---M-Z	200	added ('OK')	image/gif	etag:%221604c2-1ba-464c53850d8c0-gzip%22	http://math.iisc.ac.in/images/lnk-nonlin1.gif	math.iisc.ac.in/images/lnk-nonlin1.gif	(from http://math.iisc.ac.in/)
15:36:53	330/330	---M-Z	200	added ('OK')	image/gif	etag:%221604d7-14a-464c5386f5d40-gzip%22	http://math.iisc.ac.in/images/lnk-research1.gif	math.iisc.ac.in/images/lnk-research1.gif	(from http://math.iisc.ac.in/)
15:36:53	441/441	---M-Z	200	added ('OK')	image/gif	etag:%221604b8-1b9-464c53850d8c0-gzip%22	http://math.iisc.ac.in/images/lnk-matholym1.gif	math.iisc.ac.in/images/lnk-matholym1.gif	(from http://math.iisc.ac.in/)
15:36:53	311/311	---M-Z	200	added ('OK')	image/gif	etag:%22160496-137-464c538601b00-gzip%22	http://math.iisc.ac.in/images/lnk-courses1.gif	math.iisc.ac.in/images/lnk-courses1.gif	(from http://math.iisc.ac.in/)
15:36:53	401/401	---M-Z	200	added ('OK')	image/gif	etag:%22160498-191-464c538601b00-gzip%22	http://math.iisc.ac.in/images/lnk-degree1.gif	math.iisc.ac.in/images/lnk-degree1.gif	(from http://math.iisc.ac.in/)
15:36:54	434/434	---M-Z	200	added ('OK')	image/gif	etag:%221604ba-1b2-464c538601b00-gzip%22	http://math.iisc.ac.in/images/lnk-nbhm1.gif	math.iisc.ac.in/images/lnk-nbhm1.gif	(from http://math.iisc.ac.in/)
15:36:54	1079/1079	---M-Z	200	added ('OK')	image/gif	etag:%22160499-437-464c538601b00-gzip%22	http://math.iisc.ac.in/images/lnk-eprint.gif	math.iisc.ac.in/images/lnk-eprint.gif	(from http://math.iisc.ac.in/)
15:36:54	388/388	---M-Z	200	added ('OK')	image/gif	etag:%221604e3-184-464c538601b00-gzip%22	http://math.iisc.ac.in/images/lnk-upevents1.gif	math.iisc.ac.in/images/lnk-upevents1.gif	(from http://math.iisc.ac.in/)
15:36:55	299/299	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2030%20Aug%202017%2010:52:02%20GMT	http://math.iisc.ac.in/image/lnk-events.gif	math.iisc.ac.in/image/lnk-events.gif	(from http://math.iisc.ac.in/)
15:36:55	439/439	---M-Z	200	added ('OK')	image/gif	etag:%221604d9-1b7-464c5386f5d40-gzip%22	http://math.iisc.ac.in/images/lnk-resproj1.gif	math.iisc.ac.in/images/lnk-resproj1.gif	(from http://math.iisc.ac.in/)
15:36:56	369/369	---M-Z	200	added ('OK')	image/gif	etag:%221604d5-171-464c5386f5d40-gzip%22	http://math.iisc.ac.in/images/lnk-rellinks1.gif	math.iisc.ac.in/images/lnk-rellinks1.gif	(from http://math.iisc.ac.in/)
